trait_id,trait_group,trait,coding_system,source_dataset,source_field,match_type,case_sensitive,code,description,matched_terms,all_lookup_terms,selection_tier,value_type,expected_units,source_sheet,source_metadata,review_status
inflammation.c_reactive_protein.ctv3,inflammation,c_reactive_protein,ctv3,gp_clinical,read_3,exact,true,.44CC,Plasma C reactive protein (& level),Plasma C reactive protein (& level) | Plasma C reactive protein,Plasma C reactive protein (& level) | Plasma C reactive protein,core,numeric_candidate,mg/L,read_ctv3_lkp,P,candidate_requires_clinical_review
inflammation.c_reactive_protein.ctv3,inflammation,c_reactive_protein,ctv3,gp_clinical,read_3,exact,true,.44CS,Serum C reactive protein level,Serum C reactive protein level,Serum C reactive protein level,core,numeric_candidate,mg/L,read_ctv3_lkp,P,candidate_requires_clinical_review
inflammation.c_reactive_protein.ctv3,inflammation,c_reactive_protein,ctv3,gp_clinical,read_3,exact,true,44CC.,Plasma C reactive protein (& level),Plasma C reactive protein (& level) | Plasma C reactive protein,Plasma C reactive protein (& level) | Plasma C reactive protein,core,numeric_candidate,mg/L,read_ctv3_lkp,P,candidate_requires_clinical_review
inflammation.c_reactive_protein.ctv3,inflammation,c_reactive_protein,ctv3,gp_clinical,read_3,exact,true,44CS.,Serum C reactive protein level,Serum C reactive protein level,Serum C reactive protein level,core,numeric_candidate,mg/L,read_ctv3_lkp,P,candidate_requires_clinical_review
inflammation.c_reactive_protein.ctv3,inflammation,c_reactive_protein,ctv3,gp_clinical,read_3,exact,true,X772l,CRP - C-reactive protein level,C-reactive protein level | CRP - C-reactive protein level,C-reactive protein level | CRP - C-reactive protein level,core,numeric_candidate,mg/L,read_ctv3_lkp,P,candidate_requires_clinical_review
inflammation.c_reactive_protein.ctv3,inflammation,c_reactive_protein,ctv3,gp_clinical,read_3,exact,true,XE2dy,Plasma C-reactive protein level,Plasma C-reactive protein level,Plasma C-reactive protein level,core,numeric_candidate,mg/L,read_ctv3_lkp,P,candidate_requires_clinical_review
inflammation.c_reactive_protein.ctv3,inflammation,c_reactive_protein,ctv3,gp_clinical,read_3,exact,true,XaINL,Serum C reactive protein level,Serum C reactive protein level,Serum C reactive protein level,core,numeric_candidate,mg/L,read_ctv3_lkp,P,candidate_requires_clinical_review
inflammation.c_reactive_protein.ctv3,inflammation,c_reactive_protein,ctv3,gp_clinical,read_3,exact,true,XaEXm,Plasma C-reactive protein,Plasma C-reactive protein | CRP - Plasma C-reactive protein,Plasma C-reactive protein | CRP - Plasma C-reactive protein,extended_review,numeric_candidate,mg/L,read_ctv3_lkp,P,candidate_requires_clinical_review
