trait_id,trait_group,trait,coding_system,source_dataset,source_field,match_type,case_sensitive,code,description,matched_terms,all_lookup_terms,selection_tier,value_type,expected_units,source_sheet,source_metadata,review_status
haematology.haemoglobin.read_v2,haematology,haemoglobin,read_v2,gp_clinical,read_2,exact,true,423..,Hb estimation,Haemoglobin estimation | Hb estimation,Haemoglobin estimation | Hb estimation,core,numeric_candidate,g/L; verify source unit,read_v2_lkp,00,candidate_requires_clinical_review
