trait_id,trait_group,trait,coding_system,source_dataset,source_field,match_type,case_sensitive,code,description,matched_terms,all_lookup_terms,selection_tier,value_type,expected_units,source_sheet,source_metadata,review_status
lipids.lipoprotein_a.read_v2,lipids,lipoprotein_a,read_v2,gp_clinical,read_2,exact,true,4Q3G0,Serum lipoprotein(a) level,Serum lipoprotein(a) level,Serum lipoprotein(a) level,core,numeric_candidate,nmol/L or mg/dL; do not convert without an assay-specific factor,read_v2_lkp,00,candidate_requires_clinical_review
