trait_id,trait_group,trait,coding_system,source_dataset,source_field,match_type,case_sensitive,code,description,matched_terms,all_lookup_terms,selection_tier,value_type,expected_units,source_sheet,source_metadata,review_status
haematology.mean_corpuscular_volume.read_v2,haematology,mean_corpuscular_volume,read_v2,gp_clinical,read_2,exact,true,42A..,Mean cell volume,Mean corpuscular volume (MCV) | Mean cell volume,Mean corpuscular volume (MCV) | Mean cell volume,core,numeric_candidate,fL,read_v2_lkp,00,candidate_requires_clinical_review
haematology.mean_corpuscular_volume.read_v2,haematology,mean_corpuscular_volume,read_v2,gp_clinical,read_2,exact,true,42A1.,MCV - normal,MCV - normal,MCV - normal,extended_review,numeric_candidate,fL,read_v2_lkp,00,candidate_requires_clinical_review
haematology.mean_corpuscular_volume.read_v2,haematology,mean_corpuscular_volume,read_v2,gp_clinical,read_2,exact,true,42A2.,MCV - borderline raised,MCV - borderline raised,MCV - borderline raised,extended_review,numeric_candidate,fL,read_v2_lkp,00,candidate_requires_clinical_review
haematology.mean_corpuscular_volume.read_v2,haematology,mean_corpuscular_volume,read_v2,gp_clinical,read_2,exact,true,42A3.,MCV - raised,MCV - raised,MCV - raised,extended_review,numeric_candidate,fL,read_v2_lkp,00,candidate_requires_clinical_review
haematology.mean_corpuscular_volume.read_v2,haematology,mean_corpuscular_volume,read_v2,gp_clinical,read_2,exact,true,42A4.,MCV - low,MCV - low,MCV - low,extended_review,numeric_candidate,fL,read_v2_lkp,00,candidate_requires_clinical_review
haematology.mean_corpuscular_volume.read_v2,haematology,mean_corpuscular_volume,read_v2,gp_clinical,read_2,exact,true,42A5.,MCV - borderline low,MCV - borderline low,MCV - borderline low,extended_review,numeric_candidate,fL,read_v2_lkp,00,candidate_requires_clinical_review
haematology.mean_corpuscular_volume.read_v2,haematology,mean_corpuscular_volume,read_v2,gp_clinical,read_2,exact,true,42AZ.,MCV - NOS,MCV - NOS,MCV - NOS,extended_review,numeric_candidate,fL,read_v2_lkp,00,candidate_requires_clinical_review
