trait_id,trait_group,trait,coding_system,source_dataset,source_field,match_type,case_sensitive,code,description,matched_terms,all_lookup_terms,selection_tier,value_type,expected_units,source_sheet,source_metadata,review_status
thyroid.thyroglobulin_antibody.ctv3,thyroid,thyroglobulin_antibody,ctv3,gp_clinical,read_3,exact,true,.43G5,Thyroglobulin antibodies,Thyroglobulin antibodies,Thyroid autoantibodies (& [microsomal] or [thyroglobulin]) | Thyroid autoantibodies | Microsomal autoantibodies | Thyroglobulin autoantibodies | Microsomal antibodies | Thyroglobulin antibodies,extended_review,numeric_candidate,IU/mL or kIU/L; verify assay,read_ctv3_lkp,S,candidate_requires_clinical_review
thyroid.thyroglobulin_antibody.ctv3,thyroid,thyroglobulin_antibody,ctv3,gp_clinical,read_3,exact,true,43G5.,Thyroglobulin antibodies,Thyroglobulin antibodies,Thyroid autoantibodies (& [microsomal] or [thyroglobulin]) | Thyroid autoantibodies | Microsomal autoantibodies | Thyroglobulin autoantibodies | Microsomal antibodies | Thyroglobulin antibodies,extended_review,numeric_candidate,IU/mL or kIU/L; verify assay,read_ctv3_lkp,S,candidate_requires_clinical_review
thyroid.thyroglobulin_antibody.ctv3,thyroid,thyroglobulin_antibody,ctv3,gp_clinical,read_3,exact,true,X80cx,Thyroglobulin antibody,Thyroglobulin antibody | Anti-thyroglobulin antibody,Thyroglobulin antibody | Anti-thyroglobulin antibody,extended_review,numeric_candidate,IU/mL or kIU/L; verify assay,read_ctv3_lkp,P,candidate_requires_clinical_review
