trait_id,trait_group,trait,coding_system,source_dataset,source_field,match_type,case_sensitive,code,description,matched_terms,selection_tier,value_type,expected_units,source_sheet,source_metadata,review_status
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,246V.,Average 24 hour diastolic blood pressure,Average 24 hour diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,246X.,Average day interval diastolic blood pressure,Average day interval diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,246a.,Average night interval diastolic blood pressure,Average night interval diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,246c.,Average home diastolic blood pressure,Average home diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,246f.,Ambulatory diastolic blood pressure,Ambulatory diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,246m.,Average diastolic blood pressure,Average diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4S,Average diastolic blood pressure,Average diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4Z,Average night interval diastolic blood pressure,Average night interval diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4a,Average day interval diastolic blood pressure,Average day interval diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4b,Average 24 hour diastolic blood pressure,Average 24 hour diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaIwk,Standing diastolic blood pressure,Standing diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaJ2F,Sitting diastolic blood pressure,Sitting diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaJ2H,Lying diastolic blood pressure,Lying diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaKFw,Average home diastolic blood pressure,Average home diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaKjG,Ambulatory diastolic blood pressure,Ambulatory diastolic blood pressure,core,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,246i.,Diastolic blood pressure centile,Diastolic blood pressure centile,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,246n0,Baseline diastolic blood pressure,Baseline diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,246o1,Non-invasive central diastolic blood pressure,Non-invasive central diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,X779S,Non-invasive diastolic blood pressure,Non-invasive diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,S,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,X779T,Invasive diastolic blood pressure,Invasive diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,S,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XM02Y,Diastolic blood pressure,Diastolic blood pressure | DBP - Diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4Q,Minimum diastolic blood pressure,Minimum diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4R,Maximum diastolic blood pressure,Maximum diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4T,Minimum day interval diastolic blood pressure,Minimum day interval diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4U,Minimum night interval diastolic blood pressure,Minimum night interval diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4V,Minimum 24 hour diastolic blood pressure,Minimum 24 hour diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4W,Maximum night interval diastolic blood pressure,Maximum night interval diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4X,Maximum day interval diastolic blood pressure,Maximum day interval diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4Y,Maximum 24 hour diastolic blood pressure,Maximum 24 hour diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaF4e,24 hour diastolic blood pressure,24 hour diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,XaYg8,Diastolic blood pressure centile,Diastolic blood pressure centile,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,Xac5K,Baseline diastolic blood pressure,Baseline diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
haemodynamics.diastolic_blood_pressure.ctv3,haemodynamics,diastolic_blood_pressure,ctv3,gp_clinical,read_3,exact,true,Xaedp,Non-invasive central diastolic blood pressure,Non-invasive central diastolic blood pressure,extended_review,numeric_candidate,mmHg,read_ctv3_lkp,P,candidate_requires_clinical_review
