trait_id,trait_group,trait,coding_system,source_dataset,source_field,match_type,case_sensitive,code,description,matched_terms,selection_tier,value_type,expected_units,source_sheet,source_metadata,review_status
glycaemia.hba1c.ctv3,glycaemia,hba1c,ctv3,gp_clinical,read_3,exact,true,.42W4,HbA1c level (DCCT aligned),HbA1c level (DCCT aligned),core,numeric_candidate,mmol/mol or %; determine from code and value,read_ctv3_lkp,P,candidate_requires_clinical_review
glycaemia.hba1c.ctv3,glycaemia,hba1c,ctv3,gp_clinical,read_3,exact,true,.44TB,HbA1c - Haemoglobin A1c level,HbA1c - Haemoglobin A1c level,core,numeric_candidate,mmol/mol or %; determine from code and value,read_ctv3_lkp,S,candidate_requires_clinical_review
glycaemia.hba1c.ctv3,glycaemia,hba1c,ctv3,gp_clinical,read_3,exact,true,42W4.,HbA1c level (DCCT aligned),HbA1c level (DCCT aligned),core,numeric_candidate,mmol/mol or %; determine from code and value,read_ctv3_lkp,P,candidate_requires_clinical_review
glycaemia.hba1c.ctv3,glycaemia,hba1c,ctv3,gp_clinical,read_3,exact,true,44TB.,HbA1c - Haemoglobin A1c level,HbA1c - Haemoglobin A1c level,core,numeric_candidate,mmol/mol or %; determine from code and value,read_ctv3_lkp,S,candidate_requires_clinical_review
glycaemia.hba1c.ctv3,glycaemia,hba1c,ctv3,gp_clinical,read_3,exact,true,X772q,HbA1c - Haemoglobin A1c level,HbA1c - Haemoglobin A1c level,core,numeric_candidate,mmol/mol or %; determine from code and value,read_ctv3_lkp,S,candidate_requires_clinical_review
glycaemia.hba1c.ctv3,glycaemia,hba1c,ctv3,gp_clinical,read_3,exact,true,X80U4,HbA1c - Glycosylated haemoglobin-c fraction,HbA1c - Glycated haemoglobin-c fraction | HbA1c - Glycosylated haemoglobin-c fraction,core,numeric_candidate,mmol/mol or %; determine from code and value,read_ctv3_lkp,S,candidate_requires_clinical_review
glycaemia.hba1c.ctv3,glycaemia,hba1c,ctv3,gp_clinical,read_3,exact,true,XaERp,HbA1c level (DCCT aligned),HbA1c level (DCCT aligned),core,numeric_candidate,mmol/mol or %; determine from code and value,read_ctv3_lkp,P,candidate_requires_clinical_review
