trait_id,trait_group,trait,coding_system,source_dataset,source_field,match_type,case_sensitive,code,description,matched_terms,all_lookup_terms,selection_tier,value_type,expected_units,source_sheet,source_metadata,review_status
liver.gamma_glutamyl_transferase.read_v2,liver,gamma_glutamyl_transferase,read_v2,gp_clinical,read_2,exact,true,44G7.,Plasma gamma-glutamyl transferase level,Plasma gamma-glutamyl transferase level,Plasma gamma-glutamyl transferase level,core,numeric_candidate,U/L,read_v2_lkp,00,candidate_requires_clinical_review
liver.gamma_glutamyl_transferase.read_v2,liver,gamma_glutamyl_transferase,read_v2,gp_clinical,read_2,exact,true,44G9.,Serum gamma-glutamyl transferase level,Serum gamma-glutamyl transferase level,Serum gamma-glutamyl transferase level,core,numeric_candidate,U/L,read_v2_lkp,00,candidate_requires_clinical_review
liver.gamma_glutamyl_transferase.read_v2,liver,gamma_glutamyl_transferase,read_v2,gp_clinical,read_2,exact,true,44G40,Gamma glutamyl transferase level normal,Gamma glutamyl transferase level normal,Gamma glutamyl transferase level normal,extended_review,numeric_candidate,U/L,read_v2_lkp,00,candidate_requires_clinical_review
liver.gamma_glutamyl_transferase.read_v2,liver,gamma_glutamyl_transferase,read_v2,gp_clinical,read_2,exact,true,44G41,Gamma glutamyl transferase level abnormal,Gamma glutamyl transferase level abnormal,Gamma glutamyl transferase level abnormal,extended_review,numeric_candidate,U/L,read_v2_lkp,00,candidate_requires_clinical_review
